gameID  ,turn,side ,move
57380703,13  ,red  ,C3-2
57380703,14  ,red  ,R8+7
57380703,15  ,red  ,C1+3
57380703,16  ,red  ,P1+1
57380703,17  ,red  ,R4.1
57380703,18  ,red  ,H6+5
57380703,19  ,red  ,H5+3
57380703,20  ,red  ,P7+1
57380703,21  ,red  ,R1+4
57380703,22  ,red  ,R8.7
57380703,23  ,red  ,R7.5
57380703,24  ,red  ,C3+5
57380703,1   ,black,c2.5
57380703,2   ,black,h2+3
57380703,3   ,black,h8+9
57380703,4   ,black,a4+5
57380703,5   ,black,c8.6
57380703,6   ,black,r9.8
57380703,7   ,black,p9+1
57380703,8   ,black,r8+4
57380703,9   ,black,p1+1
57380703,10  ,black,c6.8
57380703,11  ,black,c5.6
57380703,12  ,black,e3+5
57380703,13  ,black,r1.4
57380703,14  ,black,r8+3
57380703,15  ,black,r8-1
57380703,16  ,black,r8-1
57380703,17  ,black,h9+8
57380703,18  ,black,c8.9
57380703,19  ,black,c6+2
57380703,20  ,black,r8.9
57380703,21  ,black,c9+3
57380703,22  ,black,c6+4
57380703,23  ,black,c6.8
57380704,1   ,red  ,C2.5
57380704,2   ,red  ,R1+1
57380704,3   ,red  ,R1.4
57380704,4   ,red  ,H8+7
57380704,5   ,red  ,R9.8
57380704,6   ,red  ,C8+5
57380704,7   ,red  ,P7+1
57380704,8   ,red  ,H2+3
57380704,9   ,red  ,H7+6
57380704,10  ,red  ,H6+7
57380704,11  ,red  ,H7+5
57380704,12  ,red  ,C8.5
57380704,13  ,red  ,R4+4
57380704,14  ,red  ,R4.7
57380704,15  ,red  ,C-.7
57380704,16  ,red  ,R7.4
57380704,17  ,red  ,C7+5
57380704,18  ,red  ,E7+5
57380704,19  ,red  ,H3+4
57380704,20  ,red  ,R8+6
57380704,21  ,red  ,P7+1
57380704,22  ,red  ,H4+6
57380704,23  ,red  ,H6+7
57380704,24  ,red  ,P7+1
57380704,25  ,red  ,P7+1
57380704,26  ,red  ,R8-1
57380704,27  ,red  ,R8.4
57380704,28  ,red  ,R4.3
57380704,29  ,red  ,R3+4
57380704,30  ,red  ,A4+5
57380704,31  ,red  ,P5+1
57380704,32  ,red  ,R3-3
57380704,33  ,red  ,R3.4
57380704,34  ,red  ,R4-2
57380704,35  ,red  ,R4+1
57380704,36  ,red  ,R4.1
57380704,37  ,red  ,R1+3
57380704,38  ,red  ,R1+1
57380704,39  ,red  ,R1.6
57380704,40  ,red  ,R6-1
57380704,41  ,red  ,R6-2
57380704,42  ,red  ,R6.4
57380704,43  ,red  ,R4.3
57380704,1   ,black,c8+1
57380704,2   ,black,h8+9
57380704,3   ,black,a6+5
57380704,4   ,black,c2.6
57380704,5   ,black,h2+3
57380704,6   ,black,e3+5
57380704,7   ,black,r9.8
57380704,8   ,black,p9+1
57380704,9   ,black,h9+8
57380704,10  ,black,c8-2
57380704,11  ,black,e7+5
57380704,12  ,black,k5.6
57380704,13  ,black,c8.6
57380704,14  ,black,h8+7
57380704,15  ,black,h7-6
57380704,16  ,black,c-+3
57380704,17  ,black,c-.3
57380704,18  ,black,c6-2
57380704,19  ,black,p7+1
57380704,20  ,black,r8+3
57380704,21  ,black,r8.6
57380704,22  ,black,r6+1
57380704,23  ,black,c6.3
57380704,24  ,black,r6-2
57380704,25  ,black,r6.5
57380704,26  ,black,r1.3
57380704,27  ,black,r5.6
57380704,28  ,black,r3+2
57380704,29  ,black,k6+1
57380704,30  ,black,r6+4
57380704,31  ,black,r6.9
57380704,32  ,black,r3.5
57380704,33  ,black,a5+6
57380704,34  ,black,r9-1
57380704,35  ,black,r9.5
57380704,36  ,black,p5+1
57380704,37  ,black,k6-1
57380704,38  ,black,k6+1
57380704,39  ,black,r++1
57380704,40  ,black,a6-5
57380704,41  ,black,r+.1
57380704,42  ,black,r5.6
57380705,1   ,red  ,C2.6
57380705,2   ,red  ,E7+5
57380705,3   ,red  ,C8.7
57380705,4   ,red  ,H2+3
57380705,5   ,red  ,R1.2
57380705,6   ,red  ,R2+4
57380705,7   ,red  ,P7+1
57380705,8   ,red  ,R2.7
57380705,9   ,red  ,P3+1
57380705,10  ,red  ,A6+5
57380705,11  ,red  ,P9+1
57380705,12  ,red  ,H8+6
57380705,13  ,red  ,H6+8
57380705,14  ,red  ,C6+5
57380705,15  ,red  ,C6.3
57380705,16  ,red  ,R9.7
57380705,17  ,red  ,P5+1
57380705,18  ,red  ,H3+4
57380705,19  ,red  ,H4+5
57380705,1   ,black,p3+1
57380705,2   ,black,h2+3
57380705,3   ,black,h8+7
57380705,4   ,black,h3+2
57380705,5   ,black,r9.8
57380705,6   ,black,e3+5
57380705,7   ,black,p3+1
57380705,8   ,black,a4+5
57380705,9   ,black,r1.4
57380705,10  ,black,r4+6
57380705,11  ,black,r4.2
57380705,12  ,black,c2.4
57380705,13  ,black,h2-4
57380705,14  ,black,h4+3
57380705,15  ,black,r2+1
57380705,16  ,black,h3-5
57380705,17  ,black,h5-3
57380705,18  ,black,c8+3
57380705,19  ,black,c8+4
57380706,1   ,red  ,P7+1
57380706,2   ,red  ,C2.5
57380706,3   ,red  ,H2+3
57380706,4   ,red  ,R1.2
57380706,5   ,red  ,A4+5
57380706,6   ,red  ,C5+4
57380706,7   ,red  ,H8+9
57380706,8   ,red  ,E3+5
57380706,9   ,red  ,P5+1
57380706,10  ,red  ,R2.4
57380706,11  ,red  ,R4+3
57380706,12  ,red  ,C5-1
57380706,13  ,red  ,C8.6
57380706,14  ,red  ,R9.8
57380706,15  ,red  ,R8.9
57380706,16  ,red  ,C5.8
57380706,17  ,red  ,H3+2
57380706,18  ,red  ,P7+1
57380706,19  ,red  ,R4+2
57380706,20  ,red  ,H9+7
57380706,21  ,red  ,H7+6
57380706,22  ,red  ,R4-2
57380706,23  ,red  ,H2-4
57380706,24  ,red  ,R9.8
57380706,25  ,red  ,H4+5
57380706,26  ,red  ,H5+4
57380706,27  ,red  ,R8+9
57380706,28  ,red  ,R8.6
57380706,29  ,red  ,A5-4
57380706,30  ,red  ,R6-1
57380706,31  ,red  ,R6.4
57380706,32  ,red  ,H6+5
57380706,33  ,red  ,H5+7
57380706,34  ,red  ,R4-2
57380706,35  ,red  ,R4+1
57380706,36  ,red  ,R4.6
57380706,1   ,black,e3+5
57380706,2   ,black,a4+5
57380706,3   ,black,h2+1
57380706,4   ,black,r1.4
57380706,5   ,black,h8+9
57380706,6   ,black,p9+1
57380706,7   ,black,p1+1
57380706,8   ,black,r4+4
57380706,9   ,black,h9+8
57380706,10  ,black,h8+7
57380706,11  ,black,c8.7
57380706,12  ,black,h7-8
57380706,13  ,black,p9+1
57380706,14  ,black,h1+2
57380706,15  ,black,p9+1
57380706,16  ,black,r4.2
57380706,17  ,black,c7.6
57380706,18  ,black,p3+1
57380706,19  ,black,h8-7
57380706,20  ,black,r2+2
57380706,21  ,black,p7+1
57380706,22  ,black,r2.6
57380706,23  ,black,p7+1
57380706,24  ,black,p9.8
57380706,25  ,black,p7.6
57380706,26  ,black,c2.6
57380706,27  ,black,a5-4
57380706,28  ,black,k5+1
57380706,29  ,black,p6.5
57380706,30  ,black,k5-1
57380706,31  ,black,c6+2
57380706,32  ,black,c6.5
57380706,33  ,black,k5.4
57380706,34  ,black,c5-1
57380706,35  ,black,r9+2
57380707,1   ,red  ,C2.5
57380707,2   ,red  ,H2+3
57380707,3   ,red  ,R1.2
57380707,4   ,red  ,C8.6
57380707,5   ,red  ,H8+7
57380707,6   ,red  ,R2+4
57380707,7   ,red  ,P7+1
57380707,8   ,red  ,P3+1
57380707,9   ,red  ,R2+5
57380707,10  ,red  ,P3+1
57380707,11  ,red  ,R9.8
57380707,12  ,red  ,A6+5
57380707,13  ,red  ,R8+5
57380707,14  ,red  ,R8-1
57380707,15  ,red  ,E3+1
57380707,16  ,red  ,P7+1
57380707,17  ,red  ,R8.4
57380707,18  ,red  ,C6.2
57380707,19  ,red  ,C5+4
57380707,20  ,red  ,H7+5
57380707,21  ,red  ,C5-1
57380707,22  ,red  ,C2.5
57380707,23  ,red  ,C+.6
57380707,24  ,red  ,E7+5
57380707,25  ,red  ,H5+3
57380707,26  ,red  ,E1-3
57380707,27  ,red  ,H3-4
57380707,28  ,red  ,H4+5
57380707,29  ,red  ,H5-4
57380707,30  ,red  ,H4+3
57380707,31  ,red  ,H3-4
57380707,32  ,red  ,P9+1
57380707,33  ,red  ,P1+1
57380707,34  ,red  ,H4-2
57380707,35  ,red  ,A5-6
57380707,36  ,red  ,A4+5
57380707,37  ,red  ,H2+4
57380707,38  ,red  ,E3+1
57380707,39  ,red  ,K5.4
57380707,40  ,red  ,E1+3
57380707,41  ,red  ,K4.5
57380707,42  ,red  ,H4-3
57380707,1   ,black,c2.5
57380707,2   ,black,c8.6
57380707,3   ,black,h8+7
57380707,4   ,black,h2+3
57380707,5   ,black,r1.2
57380707,6   ,black,p7+1
57380707,7   ,black,r2+4
57380707,8   ,black,r9.8
57380707,9   ,black,h7-8
57380707,10  ,black,r2.7
57380707,11  ,black,h8+7
57380707,12  ,black,h7+6
57380707,13  ,black,e3+1
57380707,14  ,black,c6.7
57380707,15  ,black,c7+5
57380707,16  ,black,p3+1
57380707,17  ,black,c7.8
57380707,18  ,black,h3+4
57380707,19  ,black,c5+4
57380707,20  ,black,h4+6
57380707,21  ,black,h--7
57380707,22  ,black,k5+1
57380707,23  ,black,h6+5
57380707,24  ,black,r7.5
57380707,25  ,black,r5.4
57380707,26  ,black,r4.7
57380707,27  ,black,h7+5
57380707,28  ,black,r7.5
57380707,29  ,black,h5+7
57380707,30  ,black,r5+1
57380707,31  ,black,r5.6
57380707,32  ,black,r6+1
57380707,33  ,black,h7+5
57380707,34  ,black,h5+3
57380707,35  ,black,h3-1
57380707,36  ,black,h1+3
57380707,37  ,black,h3+1
57380707,38  ,black,h1+3
57380707,39  ,black,h3-5
57380707,40  ,black,p3+1
57380707,41  ,black,p3.4
57380707,42  ,black,h5+7
57380708,1   ,red  ,C2.5
57380708,2   ,red  ,H2+3
57380708,3   ,red  ,R1.2
57380708,4   ,red  ,H8+7
57380708,5   ,red  ,R9+1
57380708,6   ,red  ,R9.4
57380708,7   ,red  ,P5+1
57380708,8   ,red  ,H7+5
57380708,9   ,red  ,R4+6
57380708,10  ,red  ,P3+1
57380708,11  ,red  ,P5+1
57380708,12  ,red  ,H3+5
57380708,13  ,red  ,P5+1
57380708,14  ,red  ,C5-1
57380708,15  ,red  ,R4-4
57380708,16  ,red  ,C8+7
57380708,17  ,red  ,E3+5
57380708,18  ,red  ,C5+6
57380708,19  ,red  ,R4.8
57380708,20  ,red  ,R2+3
57380708,21  ,red  ,R8.6
57380708,22  ,red  ,R2.6
57380708,23  ,red  ,A6+5
57380708,24  ,red  ,E5-3
57380708,25  ,red  ,K5.6
57380708,26  ,red  ,R6+6
57380708,27  ,red  ,K6.5
57380708,28  ,red  ,R6.4
57380708,29  ,red  ,R4.1
57380708,30  ,red  ,R1-4
57380708,31  ,red  ,R1+3
57380708,32  ,red  ,R1+1
57380708,33  ,red  ,K5.6
57380708,34  ,red  ,R1.5
57380708,35  ,red  ,C8-8
57380708,36  ,red  ,R5.2
57380708,37  ,red  ,K6+1
57380708,1   ,black,c2.5
57380708,2   ,black,h8+9
57380708,3   ,black,r9.8
57380708,4   ,black,h2+3
57380708,5   ,black,r1.2
57380708,6   ,black,r2+6
57380708,7   ,black,r2.3
57380708,8   ,black,p3+1
57380708,9   ,black,c8+4
57380708,10  ,black,h3+4
57380708,11  ,black,h4+5
57380708,12  ,black,r3.5
57380708,13  ,black,r5-3
57380708,14  ,black,a4+5
57380708,15  ,black,c8+2
57380708,16  ,black,e3+1
57380708,17  ,black,r5.4
57380708,18  ,black,e7+5
57380708,19  ,black,c8-4
57380708,20  ,black,k5.4
57380708,21  ,black,r4+3
57380708,22  ,black,k4.5
57380708,23  ,black,c8+5
57380708,24  ,black,a5+6
57380708,25  ,black,r8+8
57380708,26  ,black,k5+1
57380708,27  ,black,p9+1
57380708,28  ,black,r8.6
57380708,29  ,black,h9+8
57380708,30  ,black,e5-3
57380708,31  ,black,k5+1
57380708,32  ,black,r6.5
57380708,33  ,black,r5-2
57380708,34  ,black,a6-5
57380708,35  ,black,h8+7
57380708,36  ,black,h7+6
57380708,37  ,black,r5.4
57380709,1   ,red  ,P3+1
57380709,2   ,red  ,E3+5
57380709,3   ,red  ,H2+3
57380709,4   ,red  ,R1.2
57380709,5   ,red  ,P7+1
57380709,6   ,red  ,H8+7
57380709,7   ,red  ,C2+2
57380709,8   ,red  ,H7+6
57380709,9   ,red  ,H6+7
57380709,10  ,red  ,C8.6
57380709,11  ,red  ,H7-6
57380709,12  ,red  ,P9+1
57380709,13  ,red  ,R9+3
57380709,14  ,red  ,A6+5
57380709,15  ,red  ,C6-2
57380709,16  ,red  ,C6+2
57380709,17  ,red  ,E7+9
57380709,18  ,red  ,R9.7
57380709,19  ,red  ,C6-2
57380709,20  ,red  ,E9-7
57380709,21  ,red  ,C6.8
57380709,22  ,red  ,H6-7
57380709,23  ,red  ,H7-8
57380709,24  ,red  ,A5-6
57380709,25  ,red  ,A4+5
57380709,26  ,red  ,H3+4
57380709,27  ,red  ,H4+5
57380709,28  ,red  ,C2.1
57380709,29  ,red  ,C1+3
57380709,30  ,red  ,C1+2
57380709,31  ,red  ,H5+3
57380709,32  ,red  ,R2+7
57380709,33  ,red  ,A5+6
57380709,34  ,red  ,H3+2
57380709,1   ,black,c8.7
57380709,2   ,black,h8+9
57380709,3   ,black,r9.8
57380709,4   ,black,h2+3
57380709,5   ,black,e3+5
57380709,6   ,black,a4+5
57380709,7   ,black,p9+1
57380709,8   ,black,r8+4
57380709,9   ,black,c2+4
57380709,10  ,black,c2.3
57380709,11  ,black,r1.2
57380709,12  ,black,r2+3
57380709,13  ,black,c3+2
57380709,14  ,black,c3.2
57380709,15  ,black,c2-1
57380709,16  ,black,c2+2
57380709,17  ,black,c2.1
57380709,18  ,black,r2+6
57380709,19  ,black,h3+2
57380709,20  ,black,h2+3
57380709,21  ,black,h3+4
57380709,22  ,black,h4+2
57380709,23  ,black,r8.2
57380709,24  ,black,r2+5
57380709,25  ,black,p7+1
57380709,26  ,black,p7+1
57380709,27  ,black,c7.8
57380709,28  ,black,c8+2
57380709,29  ,black,c8.5
57380709,30  ,black,r2-6
57380709,31  ,black,r2.7
57380709,32  ,black,c5+3
57380709,33  ,black,c5.7
57380710,1   ,red  ,P3+1
57380710,2   ,red  ,E3+5
57380710,3   ,red  ,H2+4
57380710,4   ,red  ,C8.7
57380710,5   ,red  ,C7+4
57380710,6   ,red  ,R1.2
57380710,7   ,red  ,C2+6
57380710,8   ,red  ,H8+9
57380710,9   ,red  ,C2-2
57380710,10  ,red  ,C7-2
57380710,11  ,red  ,R9.8
57380710,12  ,red  ,H9-8
57380710,13  ,red  ,P5+1
57380710,14  ,red  ,A6+5
57380710,15  ,red  ,C7.5
57380710,16  ,red  ,P7+1
57380710,17  ,red  ,R2+4
57380710,18  ,red  ,H4+3
57380710,19  ,red  ,H8+7
57380710,20  ,red  ,C2.9
57380710,21  ,red  ,R2.3
57380710,22  ,red  ,R3+2
57380710,23  ,red  ,H3+2
57380710,24  ,red  ,C9.3
57380710,1   ,black,c8.7
57380710,2   ,black,c2.5
57380710,3   ,black,h2+3
57380710,4   ,black,r1.2
57380710,5   ,black,h8+9
57380710,6   ,black,r9.8
57380710,7   ,black,e3+1
57380710,8   ,black,r2+1
57380710,9   ,black,r2+2
57380710,10  ,black,h3+4
57380710,11  ,black,r2+6
57380710,12  ,black,h4+6
57380710,13  ,black,c5+3
57380710,14  ,black,c5-1
57380710,15  ,black,a6+5
57380710,16  ,black,e7+5
57380710,17  ,black,r8.6
57380710,18  ,black,e1-3
57380710,19  ,black,p7+1
57380710,20  ,black,p7+1
57380710,21  ,black,h9+7
57380710,22  ,black,h6-7
57380710,23  ,black,c7.8
57380710,24  ,black,r6+4
57380711,1   ,red  ,E3+5
57380711,2   ,red  ,H8+9
57380711,3   ,red  ,R9+1
57380711,4   ,red  ,R9.6
57380711,5   ,red  ,R6+3
57380711,6   ,red  ,H2+4
57380711,7   ,red  ,R1.2
57380711,8   ,red  ,R6.8
57380711,9   ,red  ,C2.3
57380711,10  ,red  ,H4+6
57380711,11  ,red  ,A6+5
57380711,12  ,red  ,R2+4
57380711,13  ,red  ,P7+1
57380711,14  ,red  ,R2.7
57380711,15  ,red  ,R7.5
57380711,16  ,red  ,H6+7
57380711,17  ,red  ,H7-5
57380711,18  ,red  ,E7+9
57380711,19  ,red  ,H5+7
57380711,20  ,red  ,E9-7
57380711,21  ,red  ,H7+5
57380711,22  ,red  ,H5+6
57380711,23  ,red  ,P1+1
57380711,24  ,red  ,R5.4
57380711,25  ,red  ,R4+2
57380711,26  ,red  ,R4.1
57380711,27  ,red  ,R1.6
57380711,28  ,red  ,C3.4
57380711,29  ,red  ,R6-3
57380711,30  ,red  ,P1+1
57380711,31  ,red  ,R6.5
57380711,32  ,red  ,C8+7
57380711,33  ,red  ,C8-7
57380711,34  ,red  ,R5.6
57380711,35  ,red  ,C8+1
57380711,36  ,red  ,C8.4
57380711,37  ,red  ,C--1
57380711,38  ,red  ,C+.5
57380711,39  ,red  ,K5.6
57380711,40  ,red  ,C5+4
57380711,41  ,red  ,R6.3
57380711,42  ,red  ,K6.5
57380711,43  ,red  ,C4+2
57380711,44  ,red  ,R3.2
57380711,45  ,red  ,C4.5
57380711,46  ,red  ,R2.5
57380711,47  ,red  ,R5+4
57380711,48  ,red  ,R5-4
57380711,1   ,black,c8.5
57380711,2   ,black,h8+7
57380711,3   ,black,r9.8
57380711,4   ,black,a6+5
57380711,5   ,black,c2.4
57380711,6   ,black,r8+4
57380711,7   ,black,h2+3
57380711,8   ,black,p1+1
57380711,9   ,black,r8.6
57380711,10  ,black,c5+4
57380711,11  ,black,p3+1
57380711,12  ,black,h3+4
57380711,13  ,black,p3+1
57380711,14  ,black,e3+5
57380711,15  ,black,r1.3
57380711,16  ,black,h4+2
57380711,17  ,black,h2+1
57380711,18  ,black,r3+6
57380711,19  ,black,r6.3
57380711,20  ,black,p5+1
57380711,21  ,black,r+.7
57380711,22  ,black,a5+4
57380711,23  ,black,p7+1
57380711,24  ,black,a+-5
57380711,25  ,black,h7+6
57380711,26  ,black,h6+4
57380711,27  ,black,h4+6
57380711,28  ,black,p7+1
57380711,29  ,black,p7.8
57380711,30  ,black,r3.9
57380711,31  ,black,r9.7
57380711,32  ,black,e5-3
57380711,33  ,black,r-.5
57380711,34  ,black,p8+1
57380711,35  ,black,p8+1
57380711,36  ,black,p8.7
57380711,37  ,black,r5.3
57380711,38  ,black,e3+5
57380711,39  ,black,r3.5
57380711,40  ,black,e7+5
57380711,41  ,black,r5.4
57380711,42  ,black,p7.8
57380711,43  ,black,r4+2
57380711,44  ,black,r4.1
57380711,45  ,black,r1.5
57380711,46  ,black,p1+1
57380711,47  ,black,p1+1
57380712,1   ,red  ,C8.5
57380712,2   ,red  ,H8+7
57380712,3   ,red  ,R9.8
57380712,4   ,red  ,A6+5
57380712,5   ,red  ,P7+1
57380712,6   ,red  ,H7+6
57380712,7   ,red  ,P7+1
57380712,8   ,red  ,R8+3
57380712,9   ,red  ,H6-8
57380712,10  ,red  ,H8-6
57380712,11  ,red  ,H2+3
57380712,12  ,red  ,R1.2
57380712,13  ,red  ,C2.1
57380712,14  ,red  ,R2+6
57380712,15  ,red  ,R2.4
57380712,16  ,red  ,C1+4
57380712,17  ,red  ,E3+5
57380712,18  ,red  ,H6+5
57380712,19  ,red  ,H5+3
57380712,20  ,red  ,H++5
57380712,21  ,red  ,H3+4
57380712,22  ,red  ,P9+1
57380712,23  ,red  ,R4+3
57380712,24  ,red  ,C1.6
57380712,25  ,red  ,C6-4
57380712,26  ,red  ,H5+7
57380712,27  ,red  ,C6+3
57380712,28  ,red  ,C6.5
57380712,29  ,red  ,H7+5
57380712,30  ,red  ,H4+2
57380712,31  ,red  ,A5+4
57380712,32  ,red  ,A-+5
57380712,33  ,red  ,H5-7
57380712,34  ,red  ,K5.4
57380712,35  ,red  ,H7-5
57380712,36  ,red  ,H5+4
57380712,37  ,red  ,C5.3
57380712,38  ,red  ,C3+3
57380712,1   ,black,h2+3
57380712,2   ,black,r1.2
57380712,3   ,black,c2+4
57380712,4   ,black,p7+1
57380712,5   ,black,h8+7
57380712,6   ,black,c8.9
57380712,7   ,black,p3+1
57380712,8   ,black,r2+6
57380712,9   ,black,p3+1
57380712,10  ,black,r9.8
57380712,11  ,black,r8+5
57380712,12  ,black,e3+5
57380712,13  ,black,r8.4
57380712,14  ,black,h7+6
57380712,15  ,black,h6+7
57380712,16  ,black,h7+5
57380712,17  ,black,p3+1
57380712,18  ,black,p3+1
57380712,19  ,black,a4+5
57380712,20  ,black,r4-2
57380712,21  ,black,c9+4
57380712,22  ,black,p3+1
57380712,23  ,black,a5-6
57380712,24  ,black,h3+2
57380712,25  ,black,h2+3
57380712,26  ,black,h3-1
57380712,27  ,black,h1+3
57380712,28  ,black,a6+5
57380712,29  ,black,p3.4
57380712,30  ,black,h3+5
57380712,31  ,black,c9+3
57380712,32  ,black,h5+3
57380712,33  ,black,e5+3
57380712,34  ,black,c9.3
57380712,35  ,black,k5.4
57380712,36  ,black,k4+1
57380712,37  ,black,h3-4
57380713,1   ,red  ,H2+3
57380713,2   ,red  ,H8+7
57380713,3   ,red  ,P7+1
57380713,4   ,red  ,C2+2
57380713,5   ,red  ,E7+5
57380713,6   ,red  ,H7+8
57380713,7   ,red  ,R1.2
57380713,8   ,red  ,A4+5
57380713,9   ,red  ,R9.7
57380713,10  ,red  ,H8+7
57380713,11  ,red  ,P7+1
57380713,12  ,red  ,H7+9
57380713,13  ,red  ,H9+7
57380713,14  ,red  ,H7-5
57380713,15  ,red  ,C8.6
57380713,16  ,red  ,C2+3
57380713,17  ,red  ,P9+1
57380713,18  ,red  ,R7+6
57380713,19  ,red  ,R7-2
57380713,20  ,red  ,P1+1
57380713,21  ,red  ,H3+5
57380713,22  ,red  ,R7+2
57380713,23  ,red  ,R7.9
57380713,24  ,red  ,R2+3
57380713,25  ,red  ,C6+5
57380713,26  ,red  ,C6-3
57380713,27  ,red  ,R2+1
57380713,28  ,red  ,C6.5
57380713,29  ,red  ,R9.7
57380713,30  ,red  ,C5+2
57380713,31  ,red  ,C5-3
57380713,32  ,red  ,R7.4
57380713,33  ,red  ,E3+1
57380713,34  ,red  ,R2.3
57380713,35  ,red  ,R3+3
57380713,36  ,red  ,R4+3
57380713,37  ,red  ,R3-6
57380713,38  ,red  ,R3.4
57380713,39  ,red  ,C2.3
57380713,40  ,red  ,R4+5
57380713,41  ,red  ,E1+3
57380713,42  ,red  ,C3-5
57380713,43  ,red  ,R4.1
57380713,44  ,red  ,P9+1
57380713,45  ,red  ,P9+1
57380713,46  ,red  ,P9.8
57380713,47  ,red  ,P8.7
57380713,48  ,red  ,P1+1
57380713,49  ,red  ,R1.5
57380713,50  ,red  ,R5+1
57380713,51  ,red  ,P7+1
57380713,52  ,red  ,R5-3
57380713,53  ,red  ,P7.6
57380713,54  ,red  ,P6.5
57380713,55  ,red  ,P5.4
57380713,56  ,red  ,P4+1
57380713,57  ,red  ,R5.7
57380713,58  ,red  ,R7+5
57380713,59  ,red  ,R7-1
57380713,60  ,red  ,R7+1
57380713,61  ,red  ,R7-1
57380713,62  ,red  ,R7+1
57380713,1   ,black,c2.5
57380713,2   ,black,p7+1
57380713,3   ,black,h2+3
57380713,4   ,black,c8.7
57380713,5   ,black,h8+9
57380713,6   ,black,r9.8
57380713,7   ,black,r1+1
57380713,8   ,black,r1.4
57380713,9   ,black,r4+3
57380713,10  ,black,e3+1
57380713,11  ,black,r4.3
57380713,12  ,black,r3.2
57380713,13  ,black,k5+1
57380713,14  ,black,e7+5
57380713,15  ,black,h3+4
57380713,16  ,black,c7+4
57380713,17  ,black,k5-1
57380713,18  ,black,r2-1
57380713,19  ,black,r2+3
57380713,20  ,black,h4+5
57380713,21  ,black,r2.5
57380713,22  ,black,r5-2
57380713,23  ,black,c7.5
57380713,24  ,black,p7+1
57380713,25  ,black,e5-3
57380713,26  ,black,p7+1
57380713,27  ,black,p7+1
57380713,28  ,black,p7+1
57380713,29  ,black,a6+5
57380713,30  ,black,e3+5
57380713,31  ,black,r5+2
57380713,32  ,black,r8.7
57380713,33  ,black,r5+1
57380713,34  ,black,r7.8
57380713,35  ,black,r8.6
57380713,36  ,black,k5.6
57380713,37  ,black,r5.8
57380713,38  ,black,k6.5
57380713,39  ,black,h9+7
57380713,40  ,black,h7+8
57380713,41  ,black,h8+7
57380713,42  ,black,r8.7
57380713,43  ,black,r7-2
57380713,44  ,black,a5-6
57380713,45  ,black,a4+5
57380713,46  ,black,a5-4
57380713,47  ,black,a4+5
57380713,48  ,black,r7-1
57380713,49  ,black,r7.9
57380713,50  ,black,r9-1
57380713,51  ,black,r9.4
57380713,52  ,black,r4.3
57380713,53  ,black,r3.4
57380713,54  ,black,a5-4
57380713,55  ,black,a4+5
57380713,56  ,black,k5.4
57380713,57  ,black,k4.5
57380713,58  ,black,a5-4
57380713,59  ,black,a4+5
57380713,60  ,black,a5-4
57380713,61  ,black,r4.5
57380714,1   ,red  ,P7+1
57380714,2   ,red  ,C2.4
57380714,3   ,red  ,H2+1
57380714,4   ,red  ,P3+1
57380714,5   ,red  ,R1.2
57380714,6   ,red  ,E7+5
57380714,7   ,red  ,H8+7
57380714,8   ,red  ,R9.8
57380714,9   ,red  ,H1-2
57380714,10  ,red  ,H2+1
57380714,11  ,red  ,C4+1
57380714,12  ,red  ,P9+1
57380714,13  ,red  ,K5.4
57380714,14  ,red  ,H1-3
57380714,15  ,red  ,C8.9
57380714,16  ,red  ,K4.5
57380714,17  ,red  ,E5+7
57380714,18  ,red  ,E7-5
57380714,19  ,red  ,P3+1
57380714,20  ,red  ,H3+1
57380714,21  ,red  ,C4-3
57380714,22  ,red  ,P1+1
57380714,23  ,red  ,A6+5
57380714,24  ,red  ,C4+4
57380714,25  ,red  ,R8+4
57380714,26  ,red  ,R8.7
57380714,27  ,red  ,R7.6
57380714,28  ,red  ,C9-1
57380714,29  ,red  ,H1+2
57380714,30  ,red  ,H2-4
57380714,31  ,red  ,H4+3
57380714,32  ,red  ,R6.5
57380714,33  ,red  ,H7+6
57380714,34  ,red  ,H6+5
57380714,1   ,black,c2.6
57380714,2   ,black,e3+5
57380714,3   ,black,h8+7
57380714,4   ,black,r9.8
57380714,5   ,black,c8+2
57380714,6   ,black,h2+3
57380714,7   ,black,c8.1
57380714,8   ,black,r8+9
57380714,9   ,black,r1.2
57380714,10  ,black,r2+6
57380714,11  ,black,r2-2
57380714,12  ,black,c6+7
57380714,13  ,black,r2.6
57380714,14  ,black,c1.2
57380714,15  ,black,p3+1
57380714,16  ,black,p3+1
57380714,17  ,black,c2.3
57380714,18  ,black,p7+1
57380714,19  ,black,r6.7
57380714,20  ,black,r7.6
57380714,21  ,black,h7+8
57380714,22  ,black,r6+4
57380714,23  ,black,h8+6
57380714,24  ,black,r6-3
57380714,25  ,black,r6+3
57380714,26  ,black,h3+4
57380714,27  ,black,h4+6
57380714,28  ,black,r6-2
57380714,29  ,black,h6+8
57380714,30  ,black,h8-7
57380714,31  ,black,e5+7
57380714,32  ,black,c3.5
57380714,33  ,black,e+-5
57380715,1   ,red  ,C2.5
57380715,2   ,red  ,H2+3
57380715,3   ,red  ,R1.2
57380715,4   ,red  ,P3+1
57380715,5   ,red  ,H8+7
57380715,6   ,red  ,R9.8
57380715,7   ,red  ,C8.9
57380715,8   ,red  ,P3+1
57380715,9   ,red  ,H3+4
57380715,10  ,red  ,R8+4
57380715,11  ,red  ,C5.4
